	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
TMEM82	1.659724301	3.030379119	3.433892523	2.536807639	4.614407638
KLHL29	18.27184002	18.39574306	14.73376925	22.15433759	19.99712002
KLHL28	7.848911942	5.47018855	6.785587498	8.255278707	2.540514074
SMO	0.023205181	0.15788471	0.114739239	0.074831301	0.038196603
LTB4R	6.385170666	4.369769596	5.204284161	5.696504637	7.751296018
POLE	1.415356738	1.428463342	1.501665065	1.742692921	1.603855863
HPN-AS1	3.211039364	9.847744174	7.244757688	4.643639777	9.097471947
POLB	0	0.0250357	0	0	0.011810792
POLN	1.056909636	2.651871036	3.135187696	1.78061457	3.343677707
POLL	1.390989096	3.003911954	1.857557454	2.597737682	1.080345229
POLK	2.117894704	9.860035319	5.936214964	3.814035656	8.191226529
POLI	1.050339755	3.664800286	2.437522596	1.650227122	2.37623078
OSER1-AS1	1.067538504	2.902929242	1.995355811	2.059336331	1.79210578
LOC389199	0	0.084640266	0.034893201	0.015645334	0.159718892
ATP5EP2	2.250196887	6.126124728	3.672692138	3.477669008	7.765092184
GGN	2.270198023	0.32529224	0.518124043	1.04086357	0.367372069
GGH	3.69105493	8.456893047	5.832340644	5.703884792	8.482676238
IL17D	2.696876346	3.282989998	3.726003714	3.959360734	1.543847545
IL17F	4.3973182	5.44837728	4.461989751	6.818015696	2.431943154
IL17A	3.52096382	6.380094945	4.664770872	5.309393805	10.14236882
IL17B	0.012022084	0	0.030262313	0.013568947	0.013852163
IL17C	0.445160608	0.494211213	0.458415096	0.411086241	2.144962489
CHRDL1	0.006367234	0.303252201	0.192333264	0.158102913	0.601592596
CHRDL2	2.001089378	3.653452448	3.339335097	3.736185826	5.706914192
C20orf173	1.100524797	0.343140338	1.167050153	0.401709361	1.08459065
AOC1	0	0	0	0	0
TMEM8A	0	0	0	0.009459578	0.009657022
TMEM8C	0.051463654	4.320777228	2.105117491	1.089101312	19.40519909
TMEM8B	0	0	0	0	0.013018422
C2CD2L	187.8895737	21.55599285	101.7867971	112.8468434	17.60892633
HOXD12	0.019879581	0.691895699	0.481648609	0.084140459	1.214006229
HOXD13	0	0	0.013524124	0	0
EI24	0.012223291	0.099514287	0.13845958	0.027592086	0.12206132
SGMS2	4.344495252	6.614784268	7.209875378	5.105170766	12.26027642
SGMS1	0	0	0	0	0.035619848
PRC1	2.899186142	8.894939424	6.941298622	5.452623193	7.6670349
CDC20	1.010982153	2.02121983	1.551179986	1.2345622	2.094057476
EPS15	6.815256601	11.40886265	8.322988092	8.305253594	5.897313992
LMCD1	0.06260071	0.033977021	0.03501782	0.039253026	0.024043397
AOC3	35.43518476	42.68002761	35.63747183	35.33875612	43.76592114
ZNF648	1.706011708	2.467172286	2.486242273	1.672163503	1.78465936
ZNF649	5.292903542	4.448246846	5.603286916	5.303780523	3.431871804
ZNF646	0.66552518	2.37279525	1.295500881	0.802083199	0.984539048
ZNF644	0.19877142	1.531133269	0.981461171	0.30200562	1.418222254
ZNF645	16.88110055	13.50312574	15.53774553	17.09608586	7.489819929
CDH22	7.863088026	2.392965235	5.271351485	4.552231242	6.713892316
ZNF641	366.3891235	20.39402337	202.3763713	258.1673284	23.00399707
CREB3	0	0.286788776	0.096733248	0.216865172	0.18203314
AOC2	1.645513496	4.437484557	2.812336061	3.166572667	3.068154173
CREB1	1.647377791	3.287606314	2.791043926	3.121986162	3.056170591
OR1G1	3.194396183	11.25012943	6.398258563	6.380588739	3.361944042
PRCC	0	0.012559163	0	0	0
LOC100287042	0.018966064	0.10808677	0.163118106	0.074922393	0.378788792
PRCD	3.329774031	4.198812404	3.482773015	3.451079392	2.156661164
ZNF398	19.67651599	23.65267597	23.39722648	19.55352425	42.88577792
ZNF391	4.216208769	0.594374081	2.494607803	3.070984235	0.54053153
PRCP	4.702662715	7.473738109	5.472361788	6.791712367	3.097375507
ZNF394	0	0	0.039298555	0	0
ZNF395	8.894001192	14.62699172	12.6261915	10.12399381	22.59782818
ZNF396	0.289785991	0.685187569	0.318167449	0.389703177	0.298377896
ZNF397	0.299570852	0.563102673	0.57665537	0.56021209	0.314716969
PACRG-AS2	3.097554404	5.300887715	3.814223709	3.461179953	2.603261945
PACRG-AS1	2.82668698	2.771017942	2.048622143	2.426444425	0.883879193
LMLN-AS1	8.669292399	8.908467984	11.48282413	9.443987398	9.404040683
NUDT22	4.498598783	5.634853844	5.729135117	4.82656557	8.743153401
NUDT21	11.31261813	21.45334443	13.40919519	18.83346582	16.63505058
POPDC2	0.419636693	1.273296158	0.839224155	1.109981152	0.860244051
POPDC3	4.788670857	8.255284818	4.908123354	4.857676942	4.15316796
SPIN4	0	0.012339255	0	0	0
SPIN1	0.056863581	0.052081565	0.05367695	0.048135098	0.163799301
SPIN3	0	0.035105409	0	0	0
MIR320B2	2.851492365	3.078294355	3.346502747	2.821407535	10.44047327
MIR320B1	10.5249007	23.32852898	15.45677391	19.23342917	12.13912937
IFT52	0.707341089	2.90270762	2.678827409	1.244280802	3.994317984
IFT57	1.432986433	0.677734091	0.771471798	0.102838338	0.11452889
FLJ31104	0.529824382	3.272093577	1.381319877	1.725645801	1.042172558
LPO	15.48233083	35.45613455	24.80578551	28.20671037	15.48276064
LPL	0.855461654	3.485167691	1.941582088	1.646153922	1.042241244
GOLGA2P9	0	0.137877766	0.284202595	0	0
GDAP1L1	0	0	0	0	0
GOLGA2P7	11.30851544	14.86541447	12.21959358	13.12329663	17.26029662
LPA	6.454001379	11.06968816	8.977058934	7.298436321	13.21403673
CLECL1	0.040840423	0.216122947	0.205609217	0.115238243	0.141172242
DDAH1	0	0.017746431	0.009145024	0.0328034	0.019534715
DDAH2	1007.094097	31.71478094	364.2703532	792.0392905	40.6284767
LINC01800	0.011767841	0	0.007405581	0.006640995	0
LINC01801	0	0.033726083	0	0.046755747	0.047731649
LINC01806	0.041210189	0.154849495	0.09974557	0.075135803	0.168018425
LINC01804	0	0.005928379	0.006109979	0.016437472	0.00279676
CRELD2	0.045266186	0.364843316	0.296257674	0.051090517	0.323372752
LINC01809	5.892009439	10.90772571	6.66985704	6.241024574	6.203623875
ARL4D	51.32151059	21.67353735	38.23096002	32.97427441	87.03874087
VWC2L	0.007880941	0	0.009919059	0	0.027241887
ARL4C	0.116889039	1.041202265	0.848092652	0.597560635	0.134682638
GLE1	0.019664225	0.112065563	0.676490654	0.036990652	0.52112572
JAML	0	0.017118427	0.008821403	0	0
JAM2	2.947195932	3.643336548	3.739753998	2.94167424	10.75753894
JAM3	0	0	0	0	0
GALNT8	4.407421404	2.219045139	4.415894794	5.399969692	11.6378794
GALNT9	0	0.003638075	0	0	0
GALNT4	1.999506593	25.65083045	24.15452944	15.62217632	13.76962317
GALNT5	9.502102742	14.53334076	11.87607466	11.49754198	10.78060405
GALNT6	0.457239614	1.834687908	0.664551521	0.444395274	1.089228158
GALNT7	8.915592321	9.191262348	14.91984588	8.382165233	6.266547703
GALNT1	5.247848224	14.9117422	10.27806095	7.145764666	9.475154044
GALNT2	0.287652652	0.053725611	0.206577755	0.078301432	0.214461813
GALNT3	0.004471408	0.043684045	0	0.020186949	0.018032261
DMWD	0.054830858	0.162112995	0.127125258	0.127028872	0.01330054
KIF14	0.054845249	1.850247628	0.563736565	0.639655067	0.392330319
KIF15	0.14844746	10.23223049	3.715406409	6.855105368	22.35070563
KIF17	0.866977033	8.996659805	3.49923152	4.288111534	4.108263045
KIF11	18.07607389	26.71444928	24.18156024	14.12729133	12.1737328
KIF12	9.089198801	7.602989221	9.596049433	8.523549074	9.767980846
KIF19	0.206145651	12.4939147	5.243556081	8.147206047	6.669896369
NLRP5	3.910300851	4.045535429	4.169460029	4.186545479	7.189845563
NLRP4	0.004282155	0.141193502	0.080843668	0.043498201	0.004934012
NLRP7	0.173936926	0.457227196	0.408154721	0.229591212	0.11209637
NLRP6	0.738946691	0.374583354	0.868629946	0.830091741	0.710866982
NLRP1	0.304559469	1.464227832	0.940149203	0.817755231	0.557780436
NLRP3	0	11.64012764	2.999173272	8.535547509	17.08948119
NLRP2	0.403328139	0.253020369	0.323356038	0.302443177	0.37878298
PSEN2	0.00381878	0.060625665	0.004806367	0.038791226	0.70841592
PSEN1	0.00399196	0.004875002	0.01004867	0	0.013798927
NLRP9	0.007961483	0.097226018	0.040081715	0.004492937	0
NLRP8	0.038866533	0.100861004	0.036688455	0.076768002	0.263100393
WDR26	2.425652626	3.242990986	4.037438699	2.637528777	3.312111909
WDR27	2.056890932	0.675969153	3.396809495	0.617354304	1.366148843
WDR24	0.024680217	0.925285829	0.301309674	2.64629939	2.715752461
WDR25	6.129263595	4.493080678	5.216087188	5.549323379	7.980972531
WDR20	6.904531878	10.2873142	8.560021031	7.504758777	7.08927724
MROH2A	0.012987459	0.042294263	0.00544873	0.004886178	0.004988164
LINC00869	0	0.058039039	0.029908458	0.044700955	0.104958129
LINC00868	13.47119454	14.11286347	14.19903934	13.82533462	7.272770251
ASCL2	0.365028222	4.073262384	1.975546507	1.376752771	1.521152498
ASCL3	1.501325972	3.043275129	2.383958242	2.285603673	4.95325417
LINC00861	1.651146921	2.467482468	2.524470992	1.909457794	3.86883232
ASCL1	4.201324733	4.29720292	3.791940552	4.055574697	3.304829727
LINC00867	0.089731327	0.013282465	0.068446698	0.015344988	0.031330547
LINC00866	0.340900548	0.555079246	0.371392381	0.463371334	1.442358728
LINC00865	0	0	0.056189052	0.016795946	0.068586069
ASCL5	0.042064312	0.113012121	0.169416666	0.332336639	1.134142118
IGF2BP1	0	0.03005866	0.03097943	0	0.028360827
IGF2BP3	17.21959475	9.684582024	15.60834221	16.77750661	22.56002762
IGF2BP2	0	0.023091179	0	0	0.036311496
CD101	0.048137862	0.058786195	0.040391306	0.054331686	0.055465716
KIF1A	0	0.227597269	0	0.126210688	0.085896667
KIF1B	0.306360531	1.496515978	0.45444474	0.354012313	0.428638846
KIF1C	0.007690336	0.093914767	0.019358321	0.01735968	0.017722017
CD109	0.003420929	0	0	0.001930547	0.001970842
ZFP36	0.00366129	0.002235593	0.004608149	0.008264766	0
ZFP37	2.550154486	4.283616138	1.847106795	1.233017559	2.217984374
ZFP30	0.036631555	0.934456835	0.312489217	0.229693781	0.300144676
DKK2	0.005043496	0.030795714	0.012695625	0.02419285	0.068282185
AIM1L	4.77554452	7.703122393	6.368560438	5.955544691	2.579269177
NLRP11	40.03747528	13.22141717	20.57676477	26.38008334	27.68185286
NLRP10	3.361165084	4.301647891	6.360990811	4.632177284	1.697058738
NLRP13	351.6879539	59.97806297	701.9201768	296.4226076	324.0542794
NLRP12	0.38743125	1.128931171	0.694404359	0.744485477	0.703517226
SPIRE2	1.11420147	2.770725735	1.239462663	1.474385448	1.104404832
LOXL1	3.292787168	6.306517222	4.057443717	3.952942917	1.08910516
LOXL2	0.002653828	0.110189487	0.030061286	0.011981166	0.051982773
LOXL3	0	0.0044126	0.03638215	0.01223471	0.004163359
LOXL4	0	0.015035268	0	0.020843962	0.007093008
SPATC1L	0	0.031889048	0.021910591	0.034384774	0.140409859
VIPR2	0.082680184	0.037396092	0.115624877	0.031106172	0.091737911
VIPR1	0.160201999	0.978197367	0.511457762	0.712234475	1.035499133
MIR1343	4.091144713	6.272623297	5.871670945	2.170971893	8.554169689
DIRC1	14.13094371	8.905111061	17.22530667	7.238128768	6.98970395
CES4A	1.21773822	1.229807734	2.170896149	0.814174165	1.584156618
FAM207A	4.794037316	32.44977569	17.29629144	2.748764902	7.071861086
PPP4R1-AS1	0.627766138	3.914712055	1.916448878	1.515069235	7.487221837
MIRLET7A1	0.050722053	0.459099693	0.247847304	0.34349029	1.179179314
MIRLET7A2	1.956017866	8.673527271	4.334166559	4.946476718	3.469404077
LOC100128770	0	0.226513473	0	0	0
DEFB129	0.045074121	0.091741233	0.018910298	0.084789565	0.017311864
DEFB128	0.513370701	3.160958979	1.373602222	0.664515751	1.456047468
DEFB127	3.545091432	5.102854156	4.545822542	4.013775942	16.64630847
DEFB126	0.328878549	0.100407028	0.465672327	0.231996779	0.236839096
DEFB125	0.508063737	0.206816649	0.213151947	0.191145172	0
DEFB124	0	0	0	0	0
DEFB123	0.020360172	1.013205642	0.288287834	0.315973398	0.598217952
DEFB122	0	0	0	0	0
CACNG6	0	0	0	0	0
CACNG7	0	0	0	0	0
LOC440117	0	0	0	0	0
LINC02168	0	0.166373966	0.015588219	0.055915281	0
RANBP10	0.085490377	0.234902861	0.161399005	0.120612866	0.295512814
RANBP17	0	0	0	0	0
LINC02167	0	0	0	0.013413696	0
SELENBP1	0	0.030804854	0	0	0.135636076
NSFL1C	0	0	0	0	0.012823145
LOC105378721	0	0	0	0	0
ZNF542P	0	0.162163054	0	0	0
LAS1L	3.21018683	8.356032924	6.377796604	4.586892353	5.060576883
SLC25A22	0.086456645	0.477712031	0.338933506	0.206359584	0.14371068
SLC25A23	0	0.00956618	0	0	0.009025844
SLC25A20	75.68429075	40.15571891	62.64671972	52.43487382	47.19678667
MIR5047	11.35565109	12.33515169	12.41575004	10.81616512	16.36084907
SLC25A26	0.188440719	0.439329045	0.398883577	0.280360264	0.207256994
SLC25A27	2.491570567	4.23952082	2.483651936	2.658425862	3.778043112
SLC25A24	5.447223829	9.174829126	7.052434776	6.217331034	11.44148525
SLC25A25	1.39142626	3.439378232	2.553053012	2.505165821	6.266149855
SLC25A28	18.86733394	14.8097576	14.56925798	18.72900113	10.93622436
SLC25A29	30.35941442	7.583972784	20.03542263	16.66261265	12.40907806
FLNB-AS1	66.19688472	96.72926862	89.50016962	80.23093351	97.64792744
SCARNA18B	3.534270844	4.546996606	4.032616212	3.138309658	5.088048701
COPB1	1.786464179	8.066855723	5.009848672	3.139478066	1.916451827
COPB2	4.973044971	7.354561757	6.594559247	8.943071924	4.142651435
KDELC1	13.79718306	2.775432504	9.383867626	12.07746279	16.53032286
KDELC2	17.05434386	22.27963287	18.49260136	16.01219296	26.80073904
ZBBX	1.168912534	13.04141212	6.290142265	3.710130102	8.895486981
MKS1	0.163829666	1.072167843	0.59215898	0.222839505	0.121005685
CADM2-AS2	0	0	0	0	0
TRIM64C	26.54262533	31.62783209	26.2103365	24.06976303	20.12166677
TRIM64B	17.080187	20.64666011	17.79455116	16.97458893	14.66358109
LOC400710	1.797004482	2.708974816	2.443998239	1.656753001	1.752008954
LOC102725121	14.54149713	11.8400357	11.13051887	10.69984199	5.849901942
GLB1L	0.003922614	0.014370945	0	0	0.018078956
AP4B1-AS1	1.791886067	5.780925993	3.846979713	3.458424568	5.621681999
MAGEC1	0	0	0	0	0
MAGEC3	0	0	0	0	0
MAGEC2	0	0	0	0	0
PSTPIP2	0.010216801	0.274489769	0.180026038	0.080719666	0.341389967
PSTPIP1	0	0	0.109247794	0	0
POFUT2	3.297921009	6.766318023	5.27187066	4.949264618	7.33674887
SNX17	0.080868277	0.65837826	0.180945597	0.152122455	0.124238086
SNX16	3.851454998	4.440138442	4.66415359	3.544692147	5.928187074
SNX15	0	0	0	0.008236701	0.00420431
SNX14	0.01691707	0.055091225	0.014194701	0	0.058476884
SNX13	0	0	0	0	0
SNX12	0.82062981	9.268799359	4.845378328	3.662193037	4.775687905
SNX11	0.352202943	0.67710697	0.776850112	0.255829931	1.209416615
SNX10	2.894455232	5.982088666	4.900822136	3.311878685	5.806509198
CCAT2	35.59333961	26.60766229	34.64169214	27.34254266	51.33481419
SNX19	4.907388741	1.960496218	2.964892717	4.787336569	1.974374955
SNX18	0.19020087	0.588428082	0.35509423	0.282653736	0.230112191
ICAM5	5.385785483	7.889363835	6.640620645	7.135620112	7.408366908
ICAM4	2.986491361	3.760692071	3.05413062	4.437576396	1.527561676
R3HCC1	13.32908641	28.58835706	20.37321912	17.77510149	30.22506768
ICAM2	7.677971162	7.139131785	8.440013184	7.027314967	10.43987521
ICAM1	10.77534155	1.660412006	6.382440607	11.6819149	4.209986594
CTDSP1	0	0.010860235	0	0.010037304	0
CTDSP2	18.4819195	12.10202134	15.41952477	16.02139817	6.800419752
LOC101927392	6.777107798	7.711481879	10.00782707	10.41075842	5.854957265
LOC101927394	0.023933366	0.418928143	0.356453793	0.324154025	1.319083407
SMTN	0	0	0	0	0
TMEM87B	13.24056599	11.77077692	10.66991638	10.9189681	25.51562131
TMEM87A	6.36581042	3.256262135	10.09221557	5.21650087	5.45823922
NEUROD2	3.153120874	5.267630098	5.3390364	4.797300259	8.995578302
NEUROD1	31.17442692	38.62584218	36.11272857	35.84034656	48.60099573
NEUROD6	49.41593592	83.27254615	73.56805091	77.10154179	42.66747264
SGK2	0.090672869	0	0.038040697	0.017056601	0.06965045
NEUROD4	0.09891692	0.100173812	0.124498164	0.10619834	0.050037668
MIR34AHG	3.997839555	5.614137088	6.43326789	5.18701035	10.92709266
BOD1L2	3.681722151	11.69647309	6.693360442	8.20382278	6.779969716
BOD1L1	11.49579361	40.45783195	27.47057762	17.3464581	18.20578951
C1orf162	0	0.0213377	0	0.002817263	0.028760659
LINC00471	0	0	0	0	0
LINC00473	0	0	0	0	0
C1orf167	13.04084465	0.887410807	5.940380039	5.757254131	0.943999266
LINC00476	0	0	0	0	0.009082926
LINC00477	0	0.676520239	0.174310925	0.234471411	0.598413448
LINC00479	0.009620637	0	0	0	0
C1orf168	3.986517096	7.492083076	5.369870061	6.717029363	1.917488741
TRIM77	1.486013012	3.313250538	4.16570365	1.893221113	5.901982344
MAP4K3	0.315987639	0.549144987	0.198853142	0.246908272	0.40609961
MAP4K2	0.003560471	0.043480648	0.071700106	0.012055774	0.049229626
MAP4K5	0.00958955	0.02049391	0.003017384	0	0.049721998
TRIM72	0.452143519	0.891663624	0.530622964	0.6137634	1.196826896
TRIM71	0	0	0	0	0.010498482
LOC105378349	0	0.342020343	0.037104975	0.066548177	0.11039794
GPD1	0.003362966	0.558534408	0.224331727	0.576942389	0.643233104
DFNB59	0	0	0	0	0
GPD2	4.933306985	8.88476416	6.357809274	7.541964053	3.169115557
MICU3	2.483040572	3.052201676	2.535530045	2.846211339	3.375023682
MICU2	5.034053752	11.60105695	7.519732138	7.163378549	4.217165637
MICU1	0.016497128	0.024623347	0.011535282	0.002068865	0.033792759
MIR208A	0	0.015335627	0.004515827	0.004049593	0
MIR208B	0	0	0	0	0
NEFM	748.4476044	13.31565495	266.304597	410.3543447	75.68258278
NEFL	0.773640943	2.013453092	1.388740888	1.481550126	1.256741307
NEFH	5.267578319	10.71157045	7.545251213	9.732775562	5.243958517
NRG1	1.83679491	1.466485402	1.613587076	2.435835221	0.721058323
NRG3	10.50676738	11.9800459	9.484881517	10.58498511	11.4757476
NRG2	13.91165605	13.27443528	15.78164559	16.26839087	12.80768499
NRG4	0	0	0	0	0
NRGN	0	0	0	0	0
EIF4EBP2	0	0.026058615	0.004476142	0.028098035	0.143422534
TFCP2L1	0.007198254	0.008790544	0.00452991	0.016248885	0.116116262
EDDM3A	0.185336494	2.796480369	0.482085132	0.167346765	0.583702253
NCOA7-AS1	0.017880303	2.507724899	1.305254611	2.527273951	1.473846681
LOC283731	0.003071889	0.656496067	0.173984436	0.013868577	0.053092676
MIR3680-1	1.013429791	1.140785995	1.46207145	2.933486351	6.740094831
SCAND1	0.06503539	0.09833143	0.101343561	0.048935596	0.039251926
MIR3680-2	1.606863157	2.064058598	3.235871263	1.370287468	5.609268913
PSAT1	83.42942845	42.08150256	42.60313219	99.16570445	23.89448323
TFCP2	0.069823527	13.55774494	12.23845152	1.932662881	3.394329801
PASD1	0	0.017666789	0.036415931	0	0.016668898
SLFN5	0.031099044	0	0	0	0
RBM15B	0.081800668	0.117523976	0.078730614	0.276977501	0.365922985
SPINT2	0	0	0.225402058	0.404261054	0
PXK	5.565622731	6.062753394	8.134800944	7.330168368	41.64310016
SPINT1	0	0	0	0	0
SPINT4	6.87170911	4.7480868	14.52823405	4.002517007	3.511713287
MMADHC	10.90277078	15.76065	11.40115063	11.23955589	9.921435399
KHK	0.003517864	0	0	0	0
CT83	10.9991126	10.11499308	10.99616439	10.6884939	2.784474938
OOEP	9.412656613	13.01328599	12.25734425	12.22845555	16.40613409
LOC101927877	0.695269116	50.28520674	27.44416385	21.93856857	139.523911
MSRB1	6.981305649	4.58086903	4.988567709	4.460387231	2.115795026
MSRB3	0.197946911	54.48141443	29.74161707	19.08472836	84.51111658
HELZ2	0	0	0	0	0
CTDP1	29.78167134	39.68689729	32.55202827	37.39396297	38.0925256
FANCD2OS	1.726088436	2.145215831	1.390642308	1.712560798	3.971822591
CASP16P	0	0.10416313	0	0	0
EPSTI1	0.116828108	0.363162705	0.106939218	0.023974582	0.440549778
PPIP5K2	0	0	0	0.009710301	0
PPIP5K1	8.545143705	8.027209024	7.918540466	11.21810368	21.80588642
LOC101928160	32.89391741	23.18674988	20.61909215	22.47135784	12.96441913
LOC101928161	1.218971199	2.023189955	2.140422879	1.868425841	2.514467248
LOC101928162	1.910018172	2.20165597	2.18182505	1.942333977	5.236823822
OFCC1	0	0.150610541	0.134527561	0.018559742	0.170524149
LOC101928168	0.031815738	0.316378795	0.114410613	0.107728259	0.539410022
MIR526A2	1.338465232	1.321543267	1.242549447	1.021407752	1.097415401
MIR526A1	1.49400746	4.314432415	2.437905333	2.845019353	1.319143021
OTX1	0.885635315	3.268189684	2.7976094	2.038376851	2.449975058
OTX2	0.699367227	1.512667497	0.926724158	0.950559775	2.250079963
ROPN1	0.07694134	0.939611443	0.435777313	0.26052379	0.132980766
ZFC3H1	0	0	0	0	0
SNORD116-12	0	0.015832854	0	0	0.003734638
YEATS4	0.391707927	0.373046016	0.445179638	0.562533428	0.336818076
STAG2	0	0	0	0	0
STAG3	0	0	0	0	0
STAG1	0.016118996	0.07480147	0.056805236	0.025470203	0.130009129
ASMTL	0	0	0	0	0
HMGA2	0	3.112228938	1.22833645	0.393121058	1.895373271
EEF1B2	3.069398504	7.64036737	4.789945254	5.015554438	2.006881915
VSTM2A-OT1	0	0	0	0	0
TAF1A-AS1	2.554349229	9.879899201	5.526032613	4.555366391	9.206629302
HSPB2-C11orf52	13.14466241	24.51657659	17.70095828	22.63735987	7.701092082
HAX1	0.221465198	0.831314738	0.504928973	0.374941177	0.261452922
GGNBP2	5.055857988	7.590482065	7.06069219	6.959282424	1.798443679
NEDD4L	6.639317795	9.421306522	8.580065008	8.526841111	21.90029364
