	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
TNRC6C-AS1	1.056284695	0.956944817	0.653812947	2.570235733	0.723571753
DYRK2	6.662493714	5.002439686	3.242529566	7.570685758	4.314464338
DYRK4	2.938687098	1.755416175	1.815374945	2.316502606	0.921796597
AKR7A3	4.845050422	27.01756241	5.94407877	4.293554895	39.83986994
NR2F6	22.63909336	17.24994243	39.52186132	16.94724915	73.23553238
NR2F1	4.853923839	7.639407713	2.614635166	1.891072995	3.123120787
ELL3	0.193740218	0.659899379	2.308590181	0.817082763	1.048655734
ELL2	12.85735398	17.51084014	14.08287233	21.16384633	1.500933389
OR4C46	0	0	0	0	0
CEP44	2.598349405	1.972475342	1.662708518	2.848122295	3.334471272
CEP41	2.41123357	1.144451723	1.60761096	1.513118154	2.252378654
UPK3BL	0	0	0	0.547092315	0.012297641
FAM72A	0.362032041	0.207167737	0.481515339	0.383180065	0.314101846
HSPE1	33.85923674	29.58258623	32.43265196	27.91938323	25.70261751
EBI3	1.8962509	1.922666655	0.411414356	1.363535496	1.400992492
TTTY15	0	0	0	0.003562753	0
TTTY16	0	0	0	0	0
CTTN	32.04024569	90.77465159	32.06429003	21.10665522	32.99261937
TTTY10	0.009796198	0	0	0	0
TTTY11	0	0	0	0	0
TTTY12	0	0	0	0	0
TTTY13	0	0	0	0	0
TTTY18	0	0	0	0	0
TTTY19	0	0	0	0	0
LOC105377247	0	0	0	0	0
NOXRED1	0.454595462	0.212282503	0.109645216	0.543917437	1.264910108
EIF2S1	11.96532304	14.98504075	9.457607136	19.01214372	25.59185923
EIF2S3	77.28992869	78.96408195	111.5608243	68.31866195	50.81270587
GPI	29.00675633	40.23723963	45.16548298	28.308625	24.59576827
MIR2909	0	0.567909819	0	0	0
SELENOS	10.62264716	16.53377602	17.78524211	15.61633917	22.17402511
SELENOP	11.43267936	40.24326995	7.46819116	15.10879113	19.35265613
SELENOW	28.28538215	23.94645025	37.59828182	18.72539365	22.29736027
SELENOV	0.029303704	0	0.010523238	0	0.009534047
SELENOT	20.55158406	30.97903429	32.99975767	40.98378061	41.81934381
SELENOK	11.26955486	15.91865651	17.08828546	7.095463681	27.99866739
SELENOI	7.20656274	9.686474943	6.651977315	14.06856005	12.26757871
SELENOH	17.45839675	13.51526817	20.30994097	12.53677909	28.94007906
SELENOO	6.826262496	4.941752732	10.05218186	7.831380395	11.37710317
SELENON	55.63971903	54.22145958	47.8574536	46.59588065	31.77955662
SELENOM	11.5498062	9.596642412	48.04561863	21.92085121	5.908509181
RNU5D-1	0	0	0	0	0
TMEM222	10.13512073	6.832998072	7.439308709	6.964962427	11.13502506
TMEM223	3.834016941	4.408399973	5.61651529	3.476128098	7.238348463
TMEM220	0.568749141	1.714657027	0.373868934	0.692275001	0.950311793
TMEM221	0.167841802	0.245228215	1.957581179	0.170624654	0.40599731
EFR3A	25.52296465	21.23579068	10.11321792	21.10401932	39.48823747
SELENOF	56.76279341	92.66327708	63.57747192	70.77274828	50.92286564
TMEM225	0	0	0	0	0
FAM189B	9.207193616	10.87080825	14.9134116	10.73159573	6.452887213
LCMT1-AS2	0.067717596	0.004904353	0.002279815	0.023561435	0.030982668
UBE2Q1-AS1	0.469673255	0.272123455	0.210830154	0.043577747	0.267416763
GK	2.012960501	1.506301581	1.709742453	1.651059119	0.957747365
TPH1	0.315564327	0.041790733	0.012951102	0.428310543	0.102669784
TPH2	0.073206396	0.005655329	0	0.005433854	0
OR52Z1	0	0	0	0	0
LOC102723582	0.584857737	0.474404086	0.535571307	0.338613115	0.485227234
MIR527	0	0	0	0	0
TTTY1B	0	0	0	0	0
TWIST2	1.953720697	5.070364186	0.80506134	0.70169919	0.790899417
OVOS2	0.040257708	0.089711029	0.063388055	0.013791639	0.646837909
DHTKD1	21.62115617	10.25463824	27.04591967	15.17882007	14.31589347
OSBPL1A	9.805175691	13.00330838	5.109122643	7.148184685	6.297309025
SOST	0.014702815	0.008518647	0.007919881	0.024555113	0.007175406
DCTPP1	38.4686459	69.93211342	32.07626764	19.77817821	53.32039431
MICB	3.124216807	7.583666382	5.383990276	2.038653615	0.77857518
MICA	10.31076492	7.891352098	8.886464462	9.183982855	1.307271215
DHRS9	0.680838351	0.684444914	0.408032246	0.788164569	0.264054952
DHRS7	23.14471137	20.72695992	18.46249002	41.34326077	53.81400085
DHRS4	3.447666585	3.612571682	4.014571989	5.153555445	7.496353977
DHRS2	0.36698662	11.72306116	19.58503865	0.059795406	149.0288966
DHRS3	11.70099023	26.90472769	5.039923986	12.81702504	11.50239374
DHRS1	4.063114974	3.364712406	3.922098383	2.758727541	8.535462823
CACUL1	8.931136409	7.339041924	6.269639439	10.55543947	4.939323899
NABP2	26.13992124	22.48147066	32.33332298	22.27156893	21.71935315
LOC101928820	0	0.015593226	0	0.01498256	0
LOC101928823	0	0.012377062	0	0.095138784	0.03127625
MYT1	0.167328125	0.34400922	0.017445228	0.009014647	10.60803363
DHRSX	5.161216048	7.961640712	9.746922607	10.82731266	10.65428907
GHRLOS	0.237031362	0.205999999	0.106400264	0.285902604	0.154237706
TPO	0.595656361	0.90503623	0.244971017	0.709984126	0.164045249
LOC400002	0.008548148	0.014858106	0	0.052346172	0
KRTAP20-1	0	0	0	0	0
TPR	22.96097537	17.10213287	20.53140856	34.35860142	11.74616917
HRK	0.037009129	0.114360944	0.018606461	0.005494116	0.096328233
SNAI2	8.268883743	16.08986571	6.042639801	8.769324637	3.796802415
SNAI3	0.771218671	0.588239155	0.567926769	0.195646976	0.533598344
HRG	0	0.003871347	0	0	0.003260904
SNAI1	1.945550424	1.568825613	1.307297009	1.909356673	1.850029134
HRC	0.264486392	0.861065503	0.29850723	0.11919366	3.073265269
OSBPL10	3.95033798	2.597988257	2.205477758	7.24665626	1.539273241
OSBPL11	7.354740251	8.316809621	6.623900096	8.260618997	4.51668799
ECHS1	61.10806316	107.9002316	89.00584126	80.94885922	93.49904974
MIR8089	0	0	0	0	0
MIR8088	0	0	0	0	0
MIR8087	0	0.251190882	0	0	0.423164987
MIR8086	0	0	0.195868014	0	0
MIR8085	24.37665041	12.20778387	21.22733191	19.94629575	10.08939148
MIR8084	0	0	0	0	0
MIR8083	0	0	0	0	0
MIR8082	0	0	0	0	0
MIR8081	0	0	0	0	0
MIR8080	0	0	0	0	0
MAP2K4P1	0.113209938	0.131185155	0.157836139	0.222437025	0.149499407
AMELX	0.020249386	0	0	0	0
AMELY	0	0	0	0	0
MIR6760	0	0	0	0	0
TOPORS-AS1	0.89698871	0.810740225	2.270925961	0.948769629	2.320111481
LOC100506136	5.274075029	4.8018777	7.514581179	5.306882141	4.775798059
HPGD	1.428132893	1.413919808	0.098837359	0.119170834	9.763561989
EN1	0.456979383	1.23558758	0.195664409	0.463138138	0.10865047
EN2	0.02988201	0.242386253	0	0.38815643	1.9298567
LOC149950	0	0	0	0	0.170725184
LOC105375483	0	0	0	0	0
ENG	26.40005318	63.71796635	34.76958385	22.81555875	36.21109363
LRTM1	0	0	0.068998959	0	0
FBRS	18.98604356	16.90287037	7.293356333	13.73188068	16.64519301
TOR2A	4.706140872	2.886775124	5.631799087	4.525286032	8.316965408
CDKAL1	4.162762437	4.236185208	4.401539873	4.626627276	3.310010874
CYP4B1	19.22945472	3.227730231	5.654245357	0.935838421	0.348193849
FAM81A	0.945745787	0.263439702	0.666190024	0.418496373	0.455634441
FAM81B	4.350736783	0.298408727	0.087610703	0.648897984	0
FLT4	1.243477452	4.00180105	1.930224842	1.299416354	3.551631577
INF2	11.38739836	9.815029545	7.239829255	30.71459574	13.17248202
FLT1	5.009149471	9.020534765	5.242645391	6.984217719	6.9682629
PODN	25.29334257	31.06872362	10.1636312	5.086750406	8.127099478
SET	90.70657759	46.91495846	74.30593785	190.7328056	92.0743853
VKORC1	15.18731665	16.41832213	22.38098239	12.29548826	11.31362785
LOC101927480	12.76759777	8.847277773	12.42717257	9.09485018	24.21237212
PVALB	28.48635389	0.037319788	0.537797603	36.07341023	54.91714298
SUGP2	14.11567064	9.510546085	12.01522787	11.62742535	9.455803056
SUGP1	7.705938569	4.561675186	4.220633878	6.056102715	5.164256202
COL25A1	0.121989386	0.306276933	0.030117688	0.076400247	0.153797225
ELMOD3	4.048287124	3.692391767	2.253440045	3.750075573	2.528147012
ELMOD2	6.715328245	6.71426745	7.803598012	12.44812458	10.85785037
LOC101928978	0.004712441	0	0.005076847	0	0.055195433
PRKN	0.338233771	0.81986981	0.527992037	0.411173258	0.61647857
CYP17A1	0.124839318	0.075223731	0.059176898	0.016679492	0.380173624
TSHR	0.036763697	0.195254373	0.009901644	0.040932604	0.032893238
FAM83H-AS1	11.86037697	10.44873164	18.52599621	13.36855703	23.92972447
PRKY	0.006609944	0.002553152	0.023736937	0.009812659	0
PRKX	4.457673815	3.404158139	4.844727922	8.61331872	1.654947632
OR14I1	0	0	0	0	0
ELAC1	1.281959545	1.293031954	0.334949104	1.659686498	0.353348094
ELAC2	7.565403526	9.57874562	13.05962714	12.56819321	15.46562987
FEM1B	12.52759865	16.39341585	16.66826703	17.74365657	16.13058639
FEM1C	11.39038399	8.752119158	10.987064	17.12299767	5.530466615
FEM1A	0.216794869	0.375804392	0.244952419	0.247266126	0.473099602
LOC101559451	0.035822536	0.041510358	0.385926383	0.039884718	0.279719229
MS4A6A	7.497902452	9.358302596	5.035982757	4.512159307	3.439759185
MS4A6E	0.03199288	0	0	0	0.015613467
METTL21A	1.586857212	1.345966322	1.666693309	2.874515909	1.24297712
CYSRT1	1.264532773	3.414026879	3.468993169	0.624132795	2.12496034
CTRB2	0.014414524	0	0	0.008024547	0
CXorf49	0	0	0	0	0
PFKFB1	0.862665163	7.511559397	0.159321212	0.429933227	0.777858672
PFKFB3	28.58142995	108.0057547	8.521277062	13.78688298	16.53655578
PFKFB2	1.489025889	3.237620631	2.5152242	1.491720523	0.922522081
PFKFB4	2.184476689	2.351659975	2.526399099	1.159066752	1.426856626
ITPA	20.26375891	15.65728195	11.97083635	19.85276759	18.27251342
OR4X1	0	0	0	0	0
OR4X2	0	0	0	0	0
SCIN	1.805310363	0.219140974	0.178662366	0.144151874	0.06531515
PPP4R4	0.044191211	0.153623374	0.014648754	0.003784798	1.93435913
PPP4R1	15.86018018	8.390411843	7.090489541	15.87822834	6.125613739
PPP4R2	16.58220646	12.5494358	13.26779184	12.25367675	13.49828194
TMED10	60.71192525	89.44425518	81.31889415	79.47697994	77.99150207
LTBR	15.2981853	15.9613406	17.49057697	14.42195833	17.40218841
MAP3K8	4.249362581	3.961017224	6.651951881	1.87680802	7.080757095
MAP3K9	1.126214733	1.192720663	0.213247228	3.330119553	3.201820854
MAP3K2	9.821999096	9.306111402	4.878420687	9.203402121	3.823266977
MAP3K3	7.467089519	11.12947947	5.192987995	4.158460236	10.00961542
SLCO6A1	0	0	0	0	0
MAP3K1	28.27462214	8.05197645	12.80955486	10.47167169	5.61236549
DEAF1	7.542623328	3.85080361	7.062071385	7.869365931	13.86777818
LOC101929006	0	0	0	0	0.04237082
MAP3K4	5.821900334	3.972235492	2.644452538	6.672296535	2.606498296
MAP3K5	3.229878233	8.290862228	3.132706287	2.282642343	1.957507128
PET117	2.99339519	3.485851376	2.729964084	3.101849542	5.988099809
MARVELD1	27.25133463	18.24185501	27.35323764	15.79477322	17.25558866
MARVELD3	1.933194354	1.367793972	5.496367614	2.701468792	4.150181092
MARVELD2	11.68525579	5.108231719	7.162818877	16.00443929	7.985532821
SMCO3	0.225014563	0.093122095	0.354964228	0.241583101	0.117657565
SMCO2	0.085481482	0.099054038	0.036836654	0.218902173	0.025030487
SMCO1	0.018103038	0.031466095	0.009751459	0	0.01766963
SMCO4	5.253581465	5.831407614	7.223734058	6.00325337	2.091604536
ZWILCH	6.604289799	3.786045943	12.1075031	6.90284459	3.696170316
SETD9	2.444864986	2.486150401	3.231930598	3.791505134	2.002814441
C14orf178	0.024017382	0.027830808	0.05174922	0	0.046884757
SETD3	11.41012691	14.40764662	8.837505877	13.86881128	25.39772957
SETD2	17.40777189	13.30376508	11.16142703	10.79666853	11.39048304
SETD5	25.70339906	13.7338754	10.89606438	20.10930794	13.03722462
SETD4	3.297476235	1.910521019	1.512164283	2.63383142	3.324611462
SETD7	10.98014799	18.01599631	4.591891652	15.82913134	8.694070013
SETD6	1.977844208	1.867459268	2.769306795	2.024176924	2.918488416
RHOXF1P1	0	0.050758779	0.023595499	0	0.021377506
PSRC1	5.336014608	3.29407587	4.823498529	3.692584461	2.231287466
DZIP3	12.57204555	2.532012734	2.273046612	4.344573901	5.094003304
DZIP1	1.365434975	1.531345025	0.608624587	0.877934688	0.424763721
PRSS27	0.865258549	0.201852088	0.055376297	0.356099599	0.200683547
PRSS21	1.340968481	0.219137546	4.269165911	0.01914142	0.025170464
PRSS22	8.167238156	7.231392964	1.976486319	3.840829826	3.187299247
PRSS23	6.160510812	9.600097738	452.3061682	9.675308004	47.23430745
LXN	4.63177774	7.998692622	9.228977827	16.59755862	10.77551375
ZFAND2A	4.121429143	4.878895581	7.426841077	4.679573759	10.49823913
VENTX	0.505330345	0.255764264	0.19398402	0.252215008	0.136064043
KRTAP4-9	0	0	0	0	0
KRTAP4-8	0	0	0	0	0
KRTAP4-3	0	0	0	0	0
KRTAP4-2	0	0	0	0	0
KRTAP4-5	0	0	0	0	0
KRTAP4-4	0	0	0.01685081	0	0
KRTAP4-7	0	0	0	0	0
KRTAP4-6	0	0	0	0	0
LOC101929413	0	0	0	0	0
RRM2B	6.147064601	9.82822809	11.60645076	8.337142554	30.26125435
CAPN10-AS1	0.908817749	0.813104884	0.282343742	0.630657159	0.462096166
LOC101929415	0.005493254	0.038192766	0	0	0
GRM5-AS1	0.006991208	0	0.003765914	0	0
KRTAP12-1	0	0	0	0	0
KRTAP12-3	0	0	0	0	0
KRTAP12-2	0	0	0	0	0
TP53	28.99229999	9.612263265	26.20361698	23.04890829	30.01729867
KRTAP12-4	0	0	0	0	0
ST8SIA6	16.59929338	4.937378137	0.041604245	29.12340501	6.125180295
ST8SIA5	0.005354436	0.028541164	0.003461092	0.031000396	0.022995475
ST8SIA4	4.293225737	2.679756149	1.612631567	1.74633042	1.257767525
CTAGE7P	0.347049203	0.353894543	0.059821758	0.154561468	0.230343503
ST8SIA2	0.105980819	0.082978523	0.135777048	0.223240908	0.033549249
ST8SIA1	0.567382674	0.221862443	0.099360788	0.163779876	0.084323286
FARS2	6.30732625	6.292059132	9.654101948	8.143607752	8.879984959
OR2A25	0	0	0	0	0
ALS2CR12	0.404257663	0.15614826	0.069129887	0.207188622	0.056368467
BTBD19	1.628378525	1.202290902	0.626165556	0.823619425	0.797040871
BTBD18	0.05303713	0.024583298	0.005713841	0.01181028	0.020706944
BTBD17	0	0	0	0	0.009143177
BTBD16	0.06324777	0.016286691	0.113564372	0.015648867	0.034296414
NLRX1	3.267230795	3.240928969	4.399850933	2.303657338	3.924218917
BTBD10	8.635537448	6.12172662	8.688301578	11.5161959	15.204881
SRPRB	13.6438957	15.8430536	27.1144121	20.21273535	15.350563
CTDNEP1	28.6144432	27.86527331	39.49795227	22.93457717	33.27511367
SRPRA	33.90168507	43.32816655	46.06169837	27.78434344	26.39678208
MASTL	9.900003377	4.543434961	8.127093067	5.936462942	2.504376868
LOC100129484	0.440086143	2.424167301	0.721482894	0.688827584	1.282424559
TPRX1	0	0	0	0	0
LOC101926941	0.074691274	0.119007055	0.080467036	0.883586351	0.109354618
LOC101926942	0	0.019972364	0	0.038380401	0
LOC101926943	0.314765216	0.055055536	0.019194653	0.125636161	0.052171026
TPRXL	0.060452993	0.048497249	0.010019651	2.738926139	0.031772289
WAC	18.64511879	13.60474382	10.65174548	18.15523038	12.61318447
MAST1	0.077643826	0.110965389	0.292767665	0.002881614	0.055575625
MAST2	9.689448098	10.24541181	12.34886034	13.15186041	7.844212106
MAST3	2.851330016	2.641510255	2.461221001	2.226712207	1.864312964
MAST4	9.413308199	7.483348658	5.795517633	3.384115714	3.749400382
CD180	1.011272478	1.043940086	0.912714533	0.777203127	0.305726998
WAS	4.566147212	5.225318928	3.557459995	2.000366851	2.197223324
GALK1	3.567632198	7.000848875	6.439457357	2.292150319	9.036643656
RBFOX1	0.002058716	0	0	0.038966879	0
FARSB	14.8605789	14.51583567	18.72937736	17.13245749	9.228990974
FARSA	24.34508402	25.41845405	31.27718576	24.92554086	27.29335964
C9orf72	2.423830108	2.362652869	1.066740757	1.857093523	2.520979931
C9orf78	10.55479878	8.853111536	11.11734399	19.42738537	18.95354234
IL23A	1.210783623	0.990373485	0.537110686	0.681971554	0.931533371
IL23R	0.016840874	0.026019773	0	0	0
PCDHGA10	0.330885268	0.787490787	0.194688619	2.094250893	1.888094267
PCDHGA11	0.125052322	0.256116193	0.087726231	0.067997476	1.35115838
PCDHGA12	0.400319634	1.131219746	0.29886652	0.649023347	3.890217685
POLE4	17.75718634	7.933708097	10.52633496	6.599020216	17.7156812
POLE3	19.9145789	19.19410877	36.58534682	27.39975966	29.97109898
STRN	9.121735628	7.578890946	4.963757849	11.82097964	3.549869973
STRC	0.081810752	0.037920191	0.024237689	0.038712347	0.04391866
TM4SF19-AS1	0.435371276	0.12841781	0.06822369	0.061694339	0.401769005
BCL2L12	6.46267008	5.172310438	7.940609479	3.092289537	4.855703652
LCK	2.785124424	4.336371608	0.272772166	1.877484403	1.082435506
SECISBP2	6.030656288	4.476434996	3.719995254	7.240167611	15.84080806
TMEM167B	13.1266179	15.10374416	14.81869561	13.70966983	10.78099306
TMEM167A	24.73880425	22.5469918	23.52307798	27.94303182	21.43294447
LOC728040	0	0	0	0	0
MUM1	6.049141186	3.684792225	2.142269325	5.163448361	5.674409236
PITRM1	11.19786105	14.0622983	16.2294569	9.47618378	11.99389881
RNASEK	2.617988653	3.614115871	3.920097388	2.020409544	4.732399048
RNASEL	3.792966187	4.004946406	3.259499574	4.548876496	4.739516944
RNASE1	47.61476355	125.1681161	89.25221562	41.55129528	24.10860285
RNASE3	0	0	0	0	0.045842874
RNASE2	0.58227042	0.544967767	1.037451902	0.423887386	0.262306244
RNASE4	0.472369428	1.432162937	0.906254988	1.563395464	1.218967799
RNASE7	0.281991948	0.078423838	0.072911509	0.10047011	0.055048147
RNASE6	9.115468116	11.46765686	14.09529731	7.913488911	4.775263328
RNASE9	0	0	0	0	0
RNASE8	0.026669144	0	0	0	0
CCDC89	0.778353695	0.513411391	0.167708519	0.27998394	1.893453533
SNAP25-AS1	0.009324396	0.007203268	0	0.020763515	0.015168598
CCDC83	0.193523698	0.024916772	0.015443599	0.063842601	0.118931067
CCDC82	1.271203234	2.539924851	0.553119833	0.829974778	0.831194876
SAXO2	3.219068234	0.381496152	0.345923629	0.226269073	1.098906576
CCDC80	25.99426412	89.09360644	4.164072151	11.2700036	4.848381032
CCDC87	0.73842714	0.747871614	0.438480319	0.563213912	1.923887309
CCDC86	10.92748597	7.850575294	12.52108317	5.08401367	11.77201932
CCDC84	2.666235247	1.857582402	1.313102233	0.767036643	1.758642187
ZNF569	1.506774725	1.847575037	2.483962536	1.602576871	4.691765868
ZNF568	1.696736316	1.048469729	1.488219156	1.579936927	4.74799456
ZNF567	2.330072483	1.754401344	1.395870564	1.542231607	2.847226739
ZNF566	1.494895835	1.626442549	1.481204631	1.452367447	3.812010715
ZNF565	1.120657259	0.971466278	0.990736385	1.0334309	1.440345282
ZNF564	0.606866603	0.20555764	0.271576246	0.717264215	0.419192704
ZNF563	2.387464471	1.176812076	0.838166494	0.938964992	2.162199181
ZNF562	4.029794363	2.782199243	2.44519538	5.078725629	1.745884975
ZNF561	9.012323115	5.177709433	5.732024264	11.32679116	3.922340934
OR5AS1	0	0	0	0	0
LOC100505824	0	0.013930244	0	0.040154113	0.005866845
ACRBP	0.761257249	0.392822603	0.506170347	0.49000824	0.667567699
CSF1	8.229424412	10.90663576	9.269242258	5.621963736	2.424646338
LINC01433	0.02425859	0	0	0	0.189422491
LINC01432	0	0	0	0	0
LINC01431	0.281468871	0.55913119	0.129957612	0.201462879	1.295156572
LINC01430	0	0	0	0	0
OTOL1	0	0	0	0	0
TOMM20	100.1987291	70.78774635	108.8263586	115.2389537	105.3526701
LINC01435	0	0.003186872	0	0.003062067	0
TOMM22	19.42402236	18.77912662	40.65490486	29.40262811	20.77429135
CSF3	0.022848969	0.052953753	0	0	0.059471836
WDFY3-AS2	0.231694367	0.549599008	0.273103732	0.476481885	0.513487483
FAM161A	1.619353257	0.850567144	1.248602646	0.949882048	0.100554056
FAM161B	4.558134353	1.526819259	1.967125394	3.641499988	3.384901419
STYXL1	13.47323042	10.4920499	16.07798236	14.15632147	34.47980866
TOP2A	32.85771928	26.97408424	45.56053701	74.47761297	37.11926746
LOC400794	0.012568065	0.024272657	0	0	0.004089057
SDAD1	11.12524229	12.00492383	8.661731291	16.89503397	11.67200796
KIAA0368	14.20059783	15.95907924	16.21714823	27.2702518	19.04077163
MIR4319	0	0	0.21430265	0	0
MIR4318	0	0	0	0	0
FGF9	0.014900407	0.241727643	0.012039475	0.012442556	0
FGF8	0.012051488	0.013964996	0	0	0
MIR4313	0	0	0	0	0
MIR4312	0.88990722	0	0	0.24770509	0
MIR4311	0	0	0	0	0
MIR4310	0	0	0	0	0
FGF3	0.018955423	0	0	0	0
FGF2	0.766173995	6.660136212	0.389856851	0.672441626	0.401928663
FGF1	2.984183663	1.370573641	2.134088761	2.951423758	0.907297821
MIR4314	0	0	0	0	0
OLFML2B	25.28066152	19.74205864	10.67340154	21.09678503	10.19685118
OLFML2A	9.198522158	11.30962183	8.459808368	7.015642653	12.8900973
SDC1	145.4014333	33.75208905	87.17199929	168.2887022	29.62814082
SDC2	13.12848575	20.57339709	7.144130345	8.333725395	6.228809493
SDC3	18.8007539	15.06825392	14.92673907	20.91939062	11.11594003
SDC4	188.5595223	58.11132337	263.5947201	67.20439117	407.6215687
LOC105375645	0.031902334	0.073935429	0.068738586	0	0
LINC01299	0	0	0	0	0
LINC01298	0	0.075502462	0	0	0
LINC01297	0	0	0	0	0
DEFB1	1.83938982	0.327914456	0.914597084	1.063369968	0.966728381
PCAT29	0.477971369	0.034616411	0.122296389	0.332607542	0.408212161
LINC01291	0	1.355925492	0	0	0.011855916
LOC105371730	0.898811858	0.845471748	0.26201481	0.270787053	0.082568778
SGCG	0.780860708	1.532202508	7.313209897	0.092736881	15.9749994
SGCE	13.06455076	14.97736727	27.6060854	3.688248071	27.15582802
